Indicator Code: CG1040
"Indicator Name: Cardiovascular diseases"
Export date: 5/26/2022 4:01:42 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: I00-I99"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,LVA,Latvia,2015,All,Age_all,[All],16135.00000000,57.24676246,327.24466486,815.91806332,
EU,Europe,LVA,Latvia,2016,All,Age_all,[All],15851.00000000,56.17933723,319.85423686,808.91557547,
EU,Europe,LVA,Latvia,2017,All,Age_all,[All],15831.00000000,55.62739379,316.67179073,815.08643592,
EU,Europe,LVA,Latvia,2018,All,Age_all,[All],15758.00000000,55.23308798,310.93126938,817.67396198,
EU,Europe,LVA,Latvia,2019,All,Age_all,[All],14998.00000000,54.55405209,291.66214823,783.66765135,
EU,Europe,LVA,Latvia,2020,All,Age_all,[All],15408.00000000,53.89485466,296.28011792,810.75577403,
AS,Asia,LBN,Lebanon,2019,All,Age_all,[All],5697.00000000,30.72152718,90.07418420,83.09857779,
EU,Europe,LTU,Lithuania,2000,All,Age_all,[All],20930.00000000,53.77836018,382.18179830,598.07928823,
EU,Europe,LTU,Lithuania,2001,All,Age_all,[All],21869.00000000,54.13252803,399.03215005,630.08201525,
EU,Europe,LTU,Lithuania,2002,All,Age_all,[All],22331.00000000,54.37037398,398.00663597,648.57872356,
EU,Europe,LTU,Lithuania,2003,All,Age_all,[All],22295.00000000,54.39131495,390.42281073,652.81433398,
EU,Europe,LTU,Lithuania,2004,All,Age_all,[All],22531.00000000,54.50169328,389.58156887,667.17499611,
EU,Europe,LTU,Lithuania,2005,All,Age_all,[All],23823.00000000,54.39165278,406.18839017,717.01427347,
EU,Europe,LTU,Lithuania,2006,All,Age_all,[All],24321.00000000,54.27219780,407.47107789,743.78216642,
EU,Europe,LTU,Lithuania,2007,All,Age_all,[All],24307.00000000,53.27678415,400.40244965,752.23733897,
EU,Europe,LTU,Lithuania,2008,All,Age_all,[All],23623.00000000,53.89441504,375.80722366,738.62707228,
EU,Europe,LTU,Lithuania,2009,All,Age_all,[All],23292.00000000,55.41492196,359.34341585,736.40906050,
EU,Europe,LTU,Lithuania,2010,All,Age_all,[All],23627.00000000,56.09449193,356.36357977,762.83012009,
EU,Europe,LTU,Lithuania,2011,All,Age_all,[All],23086.00000000,56.25654897,341.87336675,762.38848260,
EU,Europe,LTU,Lithuania,2012,All,Age_all,[All],23170.00000000,56.59778201,335.00728513,775.49398833,
EU,Europe,LTU,Lithuania,2013,All,Age_all,[All],23361.00000000,56.27664956,328.69872182,789.83963493,
EU,Europe,LTU,Lithuania,2014,All,Age_all,[All],22523.00000000,55.95498360,311.14018486,768.08257629,
EU,Europe,LTU,Lithuania,2015,All,Age_all,[All],23589.00000000,56.46543470,319.15696245,812.03892720,
EU,Europe,LTU,Lithuania,2016,All,Age_all,[All],23103.00000000,56.20347395,309.03983812,805.47905660,
EU,Europe,LTU,Lithuania,2017,All,Age_all,[All],22511.00000000,56.07842160,292.85978649,795.89082602,
EU,Europe,LTU,Lithuania,2018,All,Age_all,[All],21922.00000000,55.39495628,281.01346821,782.49735949,
EU,Europe,LTU,Lithuania,2019,All,Age_all,[All],20901.00000000,54.59888718,266.22968648,748.03060838,
EU,Europe,LUX,Luxembourg,2000,All,Age_all,[All],1414.00000000,39.02842948,173.10283239,322.23513594,
EU,Europe,LUX,Luxembourg,2001,All,Age_all,[All],1420.00000000,39.58739894,181.06101803,321.41240380,
EU,Europe,LUX,Luxembourg,2002,All,Age_all,[All],1413.00000000,39.21731890,177.49459710,316.68549298,
EU,Europe,LUX,Luxembourg,2003,All,Age_all,[All],1542.00000000,39.23664122,190.08782970,341.42237180,
EU,Europe,LUX,Luxembourg,2004,All,Age_all,[All],1335.00000000,38.98948598,163.03547957,291.41599797,
EU,Europe,LUX,Luxembourg,2005,All,Age_all,[All],1371.00000000,39.38523413,161.97585398,294.73222578,
EU,Europe,LUX,Luxembourg,2006,All,Age_all,[All],1448.00000000,39.96687828,166.48939634,306.35777002,
EU,Europe,LUX,Luxembourg,2007,All,Age_all,[All],1367.00000000,37.03603360,150.18421067,284.78810682,
EU,Europe,LUX,Luxembourg,2008,All,Age_all,[All],1307.00000000,38.06057076,138.40325716,267.46558453,
EU,Europe,LUX,Luxembourg,2009,All,Age_all,[All],1300.00000000,36.82719547,132.96281775,261.15272814,
EU,Europe,LUX,Luxembourg,2010,All,Age_all,[All],1228.00000000,33.91328362,122.20282864,242.22531689,
EU,Europe,LUX,Luxembourg,2011,All,Age_all,[All],1263.00000000,33.93336916,119.57896609,243.65870033,
EU,Europe,LUX,Luxembourg,2012,All,Age_all,[All],1210.00000000,32.51814028,110.55042953,227.88867732,
EU,Europe,LUX,Luxembourg,2013,All,Age_all,[All],1173.00000000,31.95314628,102.73006008,215.87897527,
EU,Europe,LUX,Luxembourg,2014,All,Age_all,[All],1163.00000000,31.39001350,97.61373649,209.05271975,
EU,Europe,LUX,Luxembourg,2015,All,Age_all,[All],1162.00000000,30.26829904,92.92849142,204.00137639,
EU,Europe,LUX,Luxembourg,2016,All,Age_all,[All],1230.00000000,31.88180404,95.97438719,210.81208930,
EU,Europe,LUX,Luxembourg,2017,All,Age_all,[All],1239.00000000,30.88235294,97.57406057,207.76877465,
EU,Europe,LUX,Luxembourg,2018,All,Age_all,[All],1167.00000000,29.14585415,98.66166235,191.95673325,
EU,Europe,LUX,Luxembourg,2019,All,Age_all,[All],1103.00000000,27.51996008,79.37911513,177.90193458,
AS,Asia,MDV,Maldives,2000,All,Age_all,[All],44.00000000,4.41767068,31.48634549,15.74814422,
AS,Asia,MDV,Maldives,2001,All,Age_all,[All],325.00000000,30.77651515,253.85090028,113.51491062,
AS,Asia,MDV,Maldives,2002,All,Age_all,[All],309.00000000,28.55822551,239.40376617,105.03558973,
AS,Asia,MDV,Maldives,2003,All,Age_all,[All],422.00000000,41.94831014,297.17628345,139.41978902,
AS,Asia,MDV,Maldives,2004,All,Age_all,[All],182.00000000,18.36528759,128.91492975,58.47107770,
AS,Asia,MDV,Maldives,2005,All,Age_all,[All],58.00000000,5.82914573,39.52371356,18.14723036,
AS,Asia,MDV,Maldives,2007,All,Age_all,[All],425.00000000,37.98033959,257.75595524,126.80170302,
AS,Asia,MDV,Maldives,2008,All,Age_all,[All],394.00000000,36.96060038,228.00816011,114.71763158,
AS,Asia,MDV,Maldives,2010,All,Age_all,[All],483.00000000,42.33128834,252.98289748,132.06319347,
AS,Asia,MDV,Maldives,2011,All,Age_all,[All],470.00000000,39.76311337,237.62485152,123.52330517,
AS,Asia,MDV,Maldives,2012,All,Age_all,[All],464.00000000,38.69891576,221.82494382,116.80684327,
AS,Asia,MDV,Maldives,2013,All,Age_all,[All],442.00000000,38.73794917,203.42693697,106.35405312,
AS,Asia,MDV,Maldives,2014,All,Age_all,[All],488.00000000,42.17804667,215.79952922,112.18003977,
AS,Asia,MDV,Maldives,2015,All,Age_all,[All],467.00000000,40.08583691,197.96652368,102.65654023,
AS,Asia,MDV,Maldives,2016,All,Age_all,[All],471.00000000,37.38095238,184.51862365,99.05112805,
AS,Asia,MDV,Maldives,2017,All,Age_all,[All],488.00000000,39.32312651,182.14690737,98.30742020,
AS,Asia,MDV,Maldives,2018,All,Age_all,[All],425.00000000,32.66717909,149.36906688,82.41289442,
AS,Asia,MDV,Maldives,2019,All,Age_all,[All],282.00000000,24.91166078,99.05188596,53.11204570,
EU,Europe,MLT,Malta,2000,All,Age_all,[All],1388.00000000,46.68684830,239.82756485,359.76350992,
EU,Europe,MLT,Malta,2001,All,Age_all,[All],1283.00000000,43.71379898,212.08999136,326.43984652,
EU,Europe,MLT,Malta,2002,All,Age_all,[All],1336.00000000,44.07786209,214.80783541,337.40100210,
EU,Europe,MLT,Malta,2003,All,Age_all,[All],1375.00000000,43.45764855,214.55670516,344.97292903,
EU,Europe,MLT,Malta,2004,All,Age_all,[All],1255.00000000,41.84728243,189.02943587,312.75933481,
EU,Europe,MLT,Malta,2005,All,Age_all,[All],1388.00000000,44.34504792,200.62916442,343.66728649,
EU,Europe,MLT,Malta,2006,All,Age_all,[All],1369.00000000,42.56840796,191.34879054,337.72865760,
EU,Europe,MLT,Malta,2007,All,Age_all,[All],1265.00000000,40.66216651,170.58805105,310.98043650,
EU,Europe,MLT,Malta,2008,All,Age_all,[All],1273.00000000,39.25377737,166.30838634,310.92081899,
EU,Europe,MLT,Malta,2009,All,Age_all,[All],1250.00000000,38.79577902,155.35616694,303.00826607,
EU,Europe,MLT,Malta,2010,All,Age_all,[All],1151.00000000,38.23920266,138.95710413,277.64242743,
EU,Europe,MLT,Malta,2011,All,Age_all,[All],1463.00000000,44.78114478,169.59906768,351.41406329,
EU,Europe,MLT,Malta,2012,All,Age_all,[All],1596.00000000,46.66666667,177.24557939,380.44657181,
EU,Europe,MLT,Malta,2013,All,Age_all,[All],1298.00000000,40.11124845,138.68203271,306.54345100,
EU,Europe,MLT,Malta,2014,All,Age_all,[All],1231.00000000,37.64525994,128.24345930,288.00643862,
EU,Europe,MLT,Malta,2015,All,Age_all,[All],1334.00000000,38.74528028,133.25060935,308.84205067,
EU,Europe,MLT,Malta,2016,All,Age_all,[All],1206.00000000,36.07538139,114.26814541,264.81631936,
EU,Europe,MLT,Malta,2017,All,Age_all,[All],1248.00000000,34.94819378,113.84807740,266.63476165,
NAC,North America and the Caribbean,MTQ,Martinique,2000,All,Age_all,[All],849.00000000,31.53789004,140.59314524,219.37757749,
NAC,North America and the Caribbean,MTQ,Martinique,2001,All,Age_all,[All],793.00000000,29.35949648,126.81541304,203.34011134,
NAC,North America and the Caribbean,MTQ,Martinique,2002,All,Age_all,[All],808.00000000,30.50207626,121.84415240,205.85987261,
NAC,North America and the Caribbean,MTQ,Martinique,2003,All,Age_all,[All],799.00000000,29.29959663,115.98987642,202.51740027,
NAC,North America and the Caribbean,MTQ,Martinique,2004,All,Age_all,[All],788.00000000,29.76955043,113.94616054,198.93815497,
NAC,North America and the Caribbean,MTQ,Martinique,2005,All,Age_all,[All],691.00000000,26.40427971,94.03783937,173.97215438,
NAC,North America and the Caribbean,MTQ,Martinique,2006,All,Age_all,[All],736.00000000,27.71084337,96.75745726,184.99573957,
NAC,North America and the Caribbean,MTQ,Martinique,2007,All,Age_all,[All],788.00000000,28.05268779,100.91767097,197.96706913,
NAC,North America and the Caribbean,MTQ,Martinique,2008,All,Age_all,[All],775.00000000,27.78773754,97.28450358,194.88618647,
NAC,North America and the Caribbean,MTQ,Martinique,2009,All,Age_all,[All],704.00000000,25.52574329,87.03591794,177.52449157,
NAC,North America and the Caribbean,MTQ,Martinique,2010,All,Age_all,[All],734.00000000,25.71829012,89.04144663,185.98145760,
NAC,North America and the Caribbean,MTQ,Martinique,2011,All,Age_all,[All],701.00000000,25.67765568,77.83833427,179.59277786,
NAC,North America and the Caribbean,MTQ,Martinique,2013,All,Age_all,[All],699.00000000,24.13674033,75.20457974,181.75861208,
NAC,North America and the Caribbean,MTQ,Martinique,2014,All,Age_all,[All],818.00000000,24.68316234,82.60650821,214.62042620,
NAC,North America and the Caribbean,MTQ,Martinique,2015,All,Age_all,[All],749.00000000,24.51718494,74.32995870,197.89789631,
NAC,North America and the Caribbean,MTQ,Martinique,2016,All,Age_all,[All],817.00000000,24.87062405,79.72017822,216.83108142,
AF,Africa,MUS,Mauritius,2000,All,Age_all,[All],3894.00000000,49.88470407,431.32641259,338.28688187,
AF,Africa,MUS,Mauritius,2001,All,Age_all,[All],3809.00000000,49.07872697,410.14110068,327.26882182,
AF,Africa,MUS,Mauritius,2002,All,Age_all,[All],4149.00000000,51.34265561,435.11310314,353.40083355,
AF,Africa,MUS,Mauritius,2003,All,Age_all,[All],4287.00000000,51.58844765,437.87398209,361.35651567,
AF,Africa,MUS,Mauritius,2004,All,Age_all,[All],4187.00000000,50.69621019,417.77952356,349.88000294,
AF,Africa,MUS,Mauritius,2005,All,Age_all,[All],3144.00000000,37.33080028,306.84992539,260.62174534,
AF,Africa,MUS,Mauritius,2006,All,Age_all,[All],3203.00000000,35.92015252,307.60999843,263.48716168,
AF,Africa,MUS,Mauritius,2007,All,Age_all,[All],3027.00000000,36.36909768,278.29870836,247.48812229,
AF,Africa,MUS,Mauritius,2008,All,Age_all,[All],3076.00000000,34.96249148,274.34707446,249.87916279,
AF,Africa,MUS,Mauritius,2009,All,Age_all,[All],3032.00000000,33.73762101,248.82373412,243.73166687,
AF,Africa,MUS,Mauritius,2010,All,Age_all,[All],2865.00000000,32.22359690,237.44101843,230.47517304,
AF,Africa,MUS,Mauritius,2011,All,Age_all,[All],2785.00000000,31.11384203,223.71560199,223.13452328,
AF,Africa,MUS,Mauritius,2012,All,Age_all,[All],2854.00000000,31.35230144,224.31794464,227.77334397,
AF,Africa,MUS,Mauritius,2013,All,Age_all,[All],2858.00000000,30.96089264,207.79302183,234.77398691,
AF,Africa,MUS,Mauritius,2014,All,Age_all,[All],2997.00000000,31.75460903,211.42644313,245.80382444,
AF,Africa,MUS,Mauritius,2015,All,Age_all,[All],3184.00000000,33.52990733,217.66332103,260.84185398,
AF,Africa,MUS,Mauritius,2016,All,Age_all,[All],3490.00000000,35.18145161,232.70495267,285.78143207,
AF,Africa,MUS,Mauritius,2017,All,Age_all,[All],3206.00000000,32.33810773,207.87893710,262.36215962,
AF,Africa,MUS,Mauritius,2018,All,Age_all,[All],3803.00000000,35.25540002,233.79774975,300.56041912,
AF,Africa,MUS,Mauritius,2019,All,Age_all,[All],3533.00000000,31.61804188,210.38912406,279.13165012,
AF,Africa,MUS,Mauritius,2020,All,Age_all,[All],3302.00000000,29.85533454,190.09955999,260.87506123,
AF,Africa,MYT,Mayotte,2012,All,Age_all,[All],85.00000000,18.76379691,77.67535472,38.43684149,
AF,Africa,MYT,Mayotte,2013,All,Age_all,[All],86.00000000,20.77294686,73.03217508,37.82248063,
AF,Africa,MYT,Mayotte,2014,All,Age_all,[All],131.00000000,22.27891156,113.85062074,56.06580671,
AF,Africa,MYT,Mayotte,2015,All,Age_all,[All],160.00000000,25.19685039,130.09166323,66.66111157,
AF,Africa,MYT,Mayotte,2016,All,Age_all,[All],160.00000000,22.31520223,124.28148107,64.92189085,
CSA,Central and South America,MEX,Mexico,2000,All,Age_all,[All],97655.00000000,22.31262581,148.44194039,98.74130743,
CSA,Central and South America,MEX,Mexico,2001,All,Age_all,[All],99227.00000000,22.50024943,145.15853585,98.93203118,
CSA,Central and South America,MEX,Mexico,2002,All,Age_all,[All],103895.00000000,22.70035833,146.36616872,102.17362173,
CSA,Central and South America,MEX,Mexico,2003,All,Age_all,[All],107570.00000000,22.85358578,146.15748247,104.35480751,
CSA,Central and South America,MEX,Mexico,2004,All,Age_all,[All],107316.00000000,22.75191391,140.80454468,102.68006489,
CSA,Central and South America,MEX,Mexico,2005,All,Age_all,[All],111715.00000000,22.61634110,141.12323032,105.38633656,
CSA,Central and South America,MEX,Mexico,2006,All,Age_all,[All],111726.00000000,22.64887613,135.96441582,103.87303930,
CSA,Central and South America,MEX,Mexico,2007,All,Age_all,[All],116810.00000000,23.26544839,137.19205730,106.99776758,
CSA,Central and South America,MEX,Mexico,2008,All,Age_all,[All],125642.00000000,23.42603037,142.37583303,113.37968031,
CSA,Central and South America,MEX,Mexico,2009,All,Age_all,[All],128657.00000000,23.35201635,140.79497399,114.39850020,
CSA,Central and South America,MEX,Mexico,2010,All,Age_all,[All],137888.00000000,23.83247029,145.59188079,120.85583227,
CSA,Central and South America,MEX,Mexico,2011,All,Age_all,[All],137195.00000000,23.79123299,139.90466989,118.58285933,
CSA,Central and South America,MEX,Mexico,2012,All,Age_all,[All],141295.00000000,24.03687486,139.41682790,120.48264172,
CSA,Central and South America,MEX,Mexico,2013,All,Age_all,[All],145055.00000000,24.33282058,138.57369628,122.07225922,
CSA,Central and South America,MEX,Mexico,2014,All,Age_all,[All],154567.00000000,25.00691639,143.31409590,128.42577011,
CSA,Central and South America,MEX,Mexico,2015,All,Age_all,[All],163033.00000000,25.43853079,146.46334137,133.78904530,
CSA,Central and South America,MEX,Mexico,2016,All,Age_all,[All],171186.00000000,25.49170856,148.83332415,138.79941144,
CSA,Central and South America,MEX,Mexico,2017,All,Age_all,[All],176511.00000000,25.63822865,148.67030961,141.46079940,
CSA,Central and South America,MEX,Mexico,2018,All,Age_all,[All],183914.00000000,26.08157992,150.48657719,145.74280969,
CSA,Central and South America,MEX,Mexico,2019,All,Age_all,[All],190026.00000000,26.06462869,151.37210861,148.95176331,
CSA,Central and South America,MEX,Mexico,2020,All,Age_all,[All],255103.00000000,23.84233774,198.48055278,197.85740556,
EU,Europe,MDA,Republic of Moldova,2000,All,Age_all,[All],22998.00000000,55.78789055,622.24325800,631.88401337,
EU,Europe,MDA,Republic of Moldova,2001,All,Age_all,[All],22443.00000000,56.00109791,606.76533324,618.01555407,
EU,Europe,MDA,Republic of Moldova,2002,All,Age_all,[All],23719.00000000,56.67216209,631.42582705,654.66724003,
EU,Europe,MDA,Republic of Moldova,2003,All,Age_all,[All],24548.00000000,56.98368114,639.70608578,679.45906777,
EU,Europe,MDA,Republic of Moldova,2004,All,Age_all,[All],23555.00000000,56.53019103,602.29349305,653.58933058,
EU,Europe,MDA,Republic of Moldova,2005,All,Age_all,[All],25166.00000000,56.31363423,641.13423678,699.99140518,
EU,Europe,MDA,Republic of Moldova,2006,All,Age_all,[All],24070.00000000,55.79896608,587.74139938,671.36950733,
EU,Europe,MDA,Republic of Moldova,2007,All,Age_all,[All],24178.00000000,56.16260163,561.41707511,675.94655722,
EU,Europe,MDA,Republic of Moldova,2008,All,Age_all,[All],23470.00000000,55.95022409,537.07873264,657.40308136,
EU,Europe,MDA,Republic of Moldova,2009,All,Age_all,[All],23647.00000000,56.11666152,535.70686916,663.19759569,
EU,Europe,MDA,Republic of Moldova,2010,All,Age_all,[All],24512.00000000,56.18023882,549.06617467,688.14402962,
EU,Europe,MDA,Republic of Moldova,2011,All,Age_all,[All],22548.00000000,57.44859742,497.96137673,633.37336627,
EU,Europe,MDA,Republic of Moldova,2012,All,Age_all,[All],22837.00000000,57.72750253,494.14371241,641.57544882,
EU,Europe,MDA,Republic of Moldova,2013,All,Age_all,[All],22130.00000000,58.14503416,469.51602833,621.87971222,
EU,Europe,MDA,Republic of Moldova,2014,All,Age_all,[All],22850.00000000,57.85688965,477.67337288,642.50419737,
EU,Europe,MDA,Republic of Moldova,2015,All,Age_all,[All],23037.00000000,57.72816118,474.75012987,648.17951509,
EU,Europe,MDA,Republic of Moldova,2016,All,Age_all,[All],21926.00000000,56.96988594,442.21060639,617.29403027,
EU,Europe,MDA,Republic of Moldova,2017,All,Age_all,[All],21486.00000000,58.43509478,422.11560174,605.37662690,
EU,Europe,MDA,Republic of Moldova,2018,All,Age_all,[All],21603.00000000,58.07258065,415.06582973,609.37219685,
AS,Asia,MNG,Mongolia,2016,All,Age_all,[All],5394.00000000,33.33333333,312.36130590,174.62775863,
EU,Europe,MNE,Montenegro,2000,All,Age_all,[All],2912.00000000,53.80635625,383.95542877,470.20829969,
EU,Europe,MNE,Montenegro,2001,All,Age_all,[All],2872.00000000,52.88160560,376.14197932,463.74939448,
EU,Europe,MNE,Montenegro,2002,All,Age_all,[All],2706.00000000,49.08398331,353.76504824,436.94493783,
EU,Europe,MNE,Montenegro,2003,All,Age_all,[All],2873.00000000,50.36816269,368.25825429,463.17866637,
EU,Europe,MNE,Montenegro,2004,All,Age_all,[All],2957.00000000,51.85899684,372.65369163,475.31175758,
EU,Europe,MNE,Montenegro,2005,All,Age_all,[All],3086.00000000,52.85151567,379.34147290,495.12416610,
EU,Europe,MNE,Montenegro,2006,All,Age_all,[All],3390.00000000,56.80294906,401.14925237,543.05949145,
EU,Europe,MNE,Montenegro,2007,All,Age_all,[All],3336.00000000,55.79528349,387.31961056,532.74650305,
EU,Europe,MNE,Montenegro,2008,All,Age_all,[All],3078.00000000,53.92431675,344.68322902,489.49992446,
EU,Europe,MNE,Montenegro,2009,All,Age_all,[All],3218.00000000,54.85850665,348.39016415,509.55131616,
EU,Europe,MNE,Montenegro,2019,All,Age_all,[All],1499.00000000,29.57190767,131.54285409,240.98593632,
EU,Europe,NLD,Netherlands,2000,All,Age_all,[All],49191.00000000,35.00466103,174.07284353,308.88172959,
EU,Europe,NLD,Netherlands,2001,All,Age_all,[All],47643.00000000,33.93932054,164.76309377,296.91178835,
EU,Europe,NLD,Netherlands,2002,All,Age_all,[All],47992.00000000,33.71290085,163.42594736,297.18379467,
EU,Europe,NLD,Netherlands,2003,All,Age_all,[All],46942.00000000,33.07265246,157.20616359,289.31354934,
EU,Europe,NLD,Netherlands,2004,All,Age_all,[All],44638.00000000,32.68913902,146.22997702,274.15923039,
EU,Europe,NLD,Netherlands,2005,All,Age_all,[All],43350.00000000,31.78105893,138.72345332,265.62483724,
EU,Europe,NLD,Netherlands,2006,All,Age_all,[All],41720.00000000,30.81878084,129.52605228,255.22685887,
EU,Europe,NLD,Netherlands,2007,All,Age_all,[All],40849.00000000,30.70845424,123.57241010,249.35757567,
EU,Europe,NLD,Netherlands,2008,All,Age_all,[All],40129.00000000,29.69526995,117.53799755,244.01064504,
EU,Europe,NLD,Netherlands,2009,All,Age_all,[All],38897.00000000,28.97679443,110.85560001,235.30603153,
EU,Europe,NLD,Netherlands,2010,All,Age_all,[All],39009.00000000,28.67086096,107.90191895,234.77625628,
EU,Europe,NLD,Netherlands,2011,All,Age_all,[All],38132.00000000,28.09173352,102.32820287,228.43006627,
EU,Europe,NLD,Netherlands,2012,All,Age_all,[All],38371.00000000,27.24961474,100.14109420,229.01275455,
EU,Europe,NLD,Netherlands,2013,All,Age_all,[All],38463.00000000,27.23140642,97.28936113,228.88604625,
EU,Europe,NLD,Netherlands,2014,All,Age_all,[All],37862.00000000,27.19521918,92.96863089,224.50033822,
EU,Europe,NLD,Netherlands,2015,All,Age_all,[All],39300.00000000,26.71034567,94.11274221,231.99631828,
EU,Europe,NLD,Netherlands,2016,All,Age_all,[All],38647.00000000,25.93810614,89.94740983,226.93063675,
EU,Europe,NLD,Netherlands,2017,All,Age_all,[All],38153.00000000,25.39909729,86.57625870,222.68073922,
EU,Europe,NLD,Netherlands,2018,All,Age_all,[All],37795.00000000,24.64414494,80.21951357,218.26121320,
EU,Europe,NLD,Netherlands,2019,All,Age_all,[All],36208.00000000,23.83908878,72.56910809,207.36310845,
EU,Europe,NLD,Netherlands,2020,All,Age_all,[All],35238.00000000,20.89069114,69.63072109,200.68541033,
OA,Oceania,NZL,New Zealand,2000,All,Age_all,[All],10920.00000000,40.87132270,182.04431541,283.10324713,
OA,Oceania,NZL,New Zealand,2001,All,Age_all,[All],11430.00000000,40.63566553,183.22371161,294.55726214,
OA,Oceania,NZL,New Zealand,2002,All,Age_all,[All],11404.00000000,40.21298353,177.50255108,289.52980603,
OA,Oceania,NZL,New Zealand,2003,All,Age_all,[All],11083.00000000,39.49609779,167.19427589,276.47366977,
OA,Oceania,NZL,New Zealand,2004,All,Age_all,[All],11297.00000000,39.43794729,166.45812744,276.40422497,
OA,Oceania,NZL,New Zealand,2005,All,Age_all,[All],10505.00000000,38.70527983,150.40085006,254.10732255,
OA,Oceania,NZL,New Zealand,2006,All,Age_all,[All],10838.00000000,38.17675860,149.29758489,259.00346517,
OA,Oceania,NZL,New Zealand,2007,All,Age_all,[All],10482.00000000,36.64906821,140.88942577,247.90984237,
OA,Oceania,NZL,New Zealand,2008,All,Age_all,[All],10533.00000000,35.93408843,135.13832863,246.76057922,
OA,Oceania,NZL,New Zealand,2009,All,Age_all,[All],10374.00000000,35.52253116,130.38361319,240.39096553,
OA,Oceania,NZL,New Zealand,2010,All,Age_all,[All],10175.00000000,35.51607386,123.75433823,232.97827521,
OA,Oceania,NZL,New Zealand,2011,All,Age_all,[All],10541.00000000,34.80026411,123.26206538,239.29625426,
OA,Oceania,NZL,New Zealand,2012,All,Age_all,[All],10359.00000000,34.21408990,117.75000626,233.71612932,
OA,Oceania,NZL,New Zealand,2013,All,Age_all,[All],9766.00000000,32.95316507,111.57484642,219.87077020,
OA,Oceania,NZL,New Zealand,2014,All,Age_all,[All],10361.00000000,33.24669490,112.18524645,226.84047626,
OA,Oceania,NZL,New Zealand,2015,All,Age_all,[All],10257.00000000,32.25877469,109.91273477,223.17572287,
OA,Oceania,NZL,New Zealand,2016,All,Age_all,[All],9807.00000000,31.23447353,102.00503040,208.98372156,
CSA,Central and South America,NIC,Nicaragua,2005,All,Age_all,[All],4203.00000000,25.08205526,150.48376091,77.27963903,
CSA,Central and South America,NIC,Nicaragua,2006,All,Age_all,[All],3896.00000000,24.79002291,132.57934665,70.65954775,
CSA,Central and South America,NIC,Nicaragua,2007,All,Age_all,[All],4486.00000000,25.91266174,146.96858121,80.24965765,
CSA,Central and South America,NIC,Nicaragua,2008,All,Age_all,[All],4683.00000000,25.65465104,147.26102110,82.63001656,
CSA,Central and South America,NIC,Nicaragua,2009,All,Age_all,[All],4630.00000000,25.46894769,140.72072331,80.58444083,
CSA,Central and South America,NIC,Nicaragua,2010,All,Age_all,[All],4997.00000000,26.09808325,146.80474502,85.79917978,
CSA,Central and South America,NIC,Nicaragua,2011,All,Age_all,[All],5119.00000000,26.22035548,144.18495644,86.71804472,
CSA,Central and South America,NIC,Nicaragua,2012,All,Age_all,[All],5336.00000000,26.28571429,144.06038241,89.19309335,
CSA,Central and South America,NIC,Nicaragua,2013,All,Age_all,[All],5744.00000000,26.86497357,149.86943214,94.74706377,
CSA,Central and South America,NIC,Nicaragua,2014,All,Age_all,[All],6365.00000000,28.35315604,159.54122039,103.61840686,
CSA,Central and South America,NIC,Nicaragua,2015,All,Age_all,[All],6246.00000000,27.93505971,151.90942132,100.36572589,
CSA,Central and South America,NIC,Nicaragua,2016,All,Age_all,[All],6668.00000000,28.08998231,155.32464483,105.77454793,
CSA,Central and South America,NIC,Nicaragua,2017,All,Age_all,[All],6403.00000000,26.87400319,143.72405402,100.28432949,
CSA,Central and South America,NIC,Nicaragua,2018,All,Age_all,[All],6503.00000000,27.63118759,140.54426778,100.57998599,
CSA,Central and South America,NIC,Nicaragua,2019,All,Age_all,[All],7161.00000000,29.44853395,149.95934091,109.40337349,
EU,Europe,MKD,North Macedonia,2000,All,Age_all,[All],9670.00000000,56.04822350,458.72501251,477.20094749,
EU,Europe,MKD,North Macedonia,2001,All,Age_all,[All],9543.00000000,56.40404279,438.53928130,468.97068233,
EU,Europe,MKD,North Macedonia,2002,All,Age_all,[All],10236.00000000,56.99331849,473.54399971,506.69329166,
EU,Europe,MKD,North Macedonia,2003,All,Age_all,[All],10184.00000000,56.55892480,463.16057016,502.47363666,
EU,Europe,MKD,North Macedonia,2004,All,Age_all,[All],10307.00000000,57.42701137,455.37033195,507.09849332,
EU,Europe,MKD,North Macedonia,2005,All,Age_all,[All],10751.00000000,58.41030099,461.79647532,527.82353187,
EU,Europe,MKD,North Macedonia,2006,All,Age_all,[All],10929.00000000,58.66344605,450.77198112,535.67542451,
EU,Europe,MKD,North Macedonia,2007,All,Age_all,[All],11307.00000000,57.70644075,456.12371940,553.29941538,
EU,Europe,MKD,North Macedonia,2008,All,Age_all,[All],10883.00000000,57.33326309,426.81001081,531.68257529,
EU,Europe,MKD,North Macedonia,2009,All,Age_all,[All],11030.00000000,57.86988458,421.17139305,537.87272556,
EU,Europe,MKD,North Macedonia,2010,All,Age_all,[All],11067.00000000,57.90299796,411.49392620,538.53909773,
EU,Europe,MKD,North Macedonia,2011,All,Age_all,[All],11526.00000000,59.21397380,417.74698377,559.91166551,
